Year,Quarter,Month,Day,First HOME CURRENCY AMOUNT,TRANSACTION TYPE,month_number,Date
2021,Qtr 1,January,4,467732.55,Invoice,1,2021/1/4
2021,Qtr 1,January,4,146312,Receipt,1,2021/1/4
2021,Qtr 1,January,5,309302.99,Invoice,1,2021/1/5
2021,Qtr 1,January,5,217202.14,Receipt,1,2021/1/5
2021,Qtr 1,January,6,685725.7,Invoice,1,2021/1/6
2021,Qtr 1,January,6,59801.92,Receipt,1,2021/1/6
2021,Qtr 1,January,7,11015.85,Credit Note,1,2021/1/7
2021,Qtr 1,January,7,599067.5,Invoice,1,2021/1/7
2021,Qtr 1,January,7,79104.97,Receipt,1,2021/1/7
2021,Qtr 1,January,8,12348,Invoice,1,2021/1/8
2021,Qtr 1,January,8,463828,Receipt,1,2021/1/8
2021,Qtr 1,January,9,509532,Invoice,1,2021/1/9
2021,Qtr 1,January,9,97008,Receipt,1,2021/1/9
2021,Qtr 1,January,11,261295.78,Receipt,1,2021/1/11
2021,Qtr 1,January,12,75385.82,Credit Note,1,2021/1/12
2021,Qtr 1,January,12,1127169.5,Invoice,1,2021/1/12
2021,Qtr 1,January,12,89633.5,Receipt,1,2021/1/12
2021,Qtr 1,January,13,1052020.02,Invoice,1,2021/1/13
2021,Qtr 1,January,13,263023.49,Receipt,1,2021/1/13
2021,Qtr 1,January,14,1506493.25,Invoice,1,2021/1/14
2021,Qtr 1,January,14,167832.81,Receipt,1,2021/1/14
2021,Qtr 1,January,15,428572,Invoice,1,2021/1/15
2021,Qtr 1,January,15,2162464.5,Receipt,1,2021/1/15
2021,Qtr 1,January,16,993890,Invoice,1,2021/1/16
2021,Qtr 1,January,18,231765,Invoice,1,2021/1/18
2021,Qtr 1,January,18,293885,Receipt,1,2021/1/18
2021,Qtr 1,January,19,1488,Credit Note,1,2021/1/19
2021,Qtr 1,January,19,1826767.75,Invoice,1,2021/1/19
2021,Qtr 1,January,19,196748.52,Receipt,1,2021/1/19
2021,Qtr 1,January,20,1167256,Invoice,1,2021/1/20
2021,Qtr 1,January,20,78199.96,Receipt,1,2021/1/20
2021,Qtr 1,January,21,510020,Invoice,1,2021/1/21
2021,Qtr 1,January,21,360069.21,Receipt,1,2021/1/21
2021,Qtr 1,January,22,1324759,Invoice,1,2021/1/22
2021,Qtr 1,January,22,2006971.55,Receipt,1,2021/1/22
2021,Qtr 1,January,23,711625,Invoice,1,2021/1/23
2021,Qtr 1,January,24,40400.34,Credit Note,1,2021/1/24
2021,Qtr 1,January,24,521137.5,Invoice,1,2021/1/24
2021,Qtr 1,January,25,87381,Invoice,1,2021/1/25
2021,Qtr 1,January,25,457679.66,Receipt,1,2021/1/25
2021,Qtr 1,January,26,959190,Invoice,1,2021/1/26
2021,Qtr 1,January,27,1022415,Invoice,1,2021/1/27
2021,Qtr 1,January,27,2800,Receipt,1,2021/1/27
2021,Qtr 1,January,28,23075.87,Credit Note,1,2021/1/28
2021,Qtr 1,January,28,537650.5,Invoice,1,2021/1/28
2021,Qtr 1,January,28,201600,Receipt,1,2021/1/28
2021,Qtr 1,January,29,1411417,Invoice,1,2021/1/29
2021,Qtr 1,January,29,1971419.78,Receipt,1,2021/1/29
2021,Qtr 1,January,30,661273,Invoice,1,2021/1/30
2021,Qtr 1,January,30,215775,Receipt,1,2021/1/30
2021,Qtr 1,January,31,357832.02,Invoice,1,2021/1/31
2021,Qtr 1,February,1,666747.31,Invoice,2,2021/2/1
2021,Qtr 1,February,1,27992,Receipt,2,2021/2/1
2021,Qtr 1,February,2,1022221,Invoice,2,2021/2/2
2021,Qtr 1,February,2,170555,Receipt,2,2021/2/2
2021,Qtr 1,February,3,933121,Invoice,2,2021/2/3
2021,Qtr 1,February,3,70192,Receipt,2,2021/2/3
2021,Qtr 1,February,4,330369.49,Invoice,2,2021/2/4
2021,Qtr 1,February,4,424601,Receipt,2,2021/2/4
2021,Qtr 1,February,5,287378.02,Credit Note,2,2021/2/5
2021,Qtr 1,February,5,2248007.64,Invoice,2,2021/2/5
2021,Qtr 1,February,5,7375286.15,Receipt,2,2021/2/5
2021,Qtr 1,February,6,197505,Invoice,2,2021/2/6
2021,Qtr 1,February,6,115200,Receipt,2,2021/2/6
2021,Qtr 1,February,7,134775,Invoice,2,2021/2/7
2021,Qtr 1,February,8,634540.05,Invoice,2,2021/2/8
2021,Qtr 1,February,8,4649107.98,Receipt,2,2021/2/8
2021,Qtr 1,February,9,306073.43,Credit Note,2,2021/2/9
2021,Qtr 1,February,9,1367484.03,Invoice,2,2021/2/9
2021,Qtr 1,February,9,286419.99,Receipt,2,2021/2/9
2021,Qtr 1,February,10,220500,Invoice,2,2021/2/10
2021,Qtr 1,February,10,1600,Receipt,2,2021/2/10
2021,Qtr 1,February,11,232232,Invoice,2,2021/2/11
2021,Qtr 1,February,11,390982.99,Receipt,2,2021/2/11
2021,Qtr 1,February,12,587664,Invoice,2,2021/2/12
2021,Qtr 1,February,12,3112697,Receipt,2,2021/2/12
2021,Qtr 1,February,13,559200,Receipt,2,2021/2/13
2021,Qtr 1,February,14,182518.57,Credit Note,2,2021/2/14
2021,Qtr 1,February,15,749531.75,Invoice,2,2021/2/15
2021,Qtr 1,February,15,449327.99,Receipt,2,2021/2/15
2021,Qtr 1,February,16,20396.14,Credit Note,2,2021/2/16
2021,Qtr 1,February,16,1305294,Invoice,2,2021/2/16
2021,Qtr 1,February,16,269176.83,Receipt,2,2021/2/16
2021,Qtr 1,February,17,24380.99,Credit Note,2,2021/2/17
2021,Qtr 1,February,17,822449.38,Invoice,2,2021/2/17
2021,Qtr 1,February,17,410320.97,Receipt,2,2021/2/17
2021,Qtr 1,February,18,52730.77,Credit Note,2,2021/2/18
2021,Qtr 1,February,18,297093,Invoice,2,2021/2/18
2021,Qtr 1,February,18,322881,Receipt,2,2021/2/18
2021,Qtr 1,February,19,39807.14,Credit Note,2,2021/2/19
2021,Qtr 1,February,19,1118206.14,Invoice,2,2021/2/19
2021,Qtr 1,February,19,4695362.06,Receipt,2,2021/2/19
2021,Qtr 1,February,20,180922.5,Receipt,2,2021/2/20
2021,Qtr 1,February,22,1404796.06,Invoice,2,2021/2/22
2021,Qtr 1,February,22,359005.96,Receipt,2,2021/2/22
2021,Qtr 1,February,23,297597.99,Invoice,2,2021/2/23
2021,Qtr 1,February,23,145997.99,Receipt,2,2021/2/23
2021,Qtr 1,February,24,644644.97,Invoice,2,2021/2/24
2021,Qtr 1,February,24,392859.97,Receipt,2,2021/2/24
2021,Qtr 1,February,25,496805.93,Invoice,2,2021/2/25
2021,Qtr 1,February,26,151980,Invoice,2,2021/2/26
2021,Qtr 1,February,26,2837894.97,Receipt,2,2021/2/26
2021,Qtr 1,February,27,256629.98,Invoice,2,2021/2/27
2021,Qtr 1,February,27,450045.99,Receipt,2,2021/2/27
2021,Qtr 1,February,28,81283.1,Receipt,2,2021/2/28
2021,Qtr 1,March,1,123000,Credit Note,3,2021/3/1
2021,Qtr 1,March,1,2357263.63,Invoice,3,2021/3/1
2021,Qtr 1,March,1,19511,Receipt,3,2021/3/1
2021,Qtr 1,March,2,337552.1,Invoice,3,2021/3/2
2021,Qtr 1,March,2,398837.14,Receipt,3,2021/3/2
2021,Qtr 1,March,3,247262.97,Invoice,3,2021/3/3
2021,Qtr 1,March,3,64821.97,Receipt,3,2021/3/3
2021,Qtr 1,March,4,401710.5,Invoice,3,2021/3/4
2021,Qtr 1,March,4,106906,Receipt,3,2021/3/4
2021,Qtr 1,March,5,1314447.99,Invoice,3,2021/3/5
2021,Qtr 1,March,5,1531827.94,Receipt,3,2021/3/5
2021,Qtr 1,March,6,195734,Invoice,3,2021/3/6
2021,Qtr 1,March,6,141600,Receipt,3,2021/3/6
2021,Qtr 1,March,8,2531241.21,Invoice,3,2021/3/8
2021,Qtr 1,March,8,139507,Receipt,3,2021/3/8
2021,Qtr 1,March,9,129094,Invoice,3,2021/3/9
2021,Qtr 1,March,9,259737.02,Receipt,3,2021/3/9
2021,Qtr 1,March,10,373566.5,Invoice,3,2021/3/10
2021,Qtr 1,March,10,276553.94,Receipt,3,2021/3/10
2021,Qtr 1,March,11,431503.87,Invoice,3,2021/3/11
2021,Qtr 1,March,11,23107,Receipt,3,2021/3/11
2021,Qtr 1,March,12,3245,Credit Note,3,2021/3/12
2021,Qtr 1,March,12,438636.97,Invoice,3,2021/3/12
2021,Qtr 1,March,12,5433289.39,Receipt,3,2021/3/12
2021,Qtr 1,March,15,2373133.45,Invoice,3,2021/3/15
2021,Qtr 1,March,15,1046897.23,Receipt,3,2021/3/15
2021,Qtr 1,March,16,4696924.39,Invoice,3,2021/3/16
2021,Qtr 1,March,16,208960.01,Receipt,3,2021/3/16
2021,Qtr 1,March,17,72846.96,Credit Note,3,2021/3/17
2021,Qtr 1,March,17,371753.6,Invoice,3,2021/3/17
2021,Qtr 1,March,17,57626,Receipt,3,2021/3/17
2021,Qtr 1,March,18,12675,Invoice,3,2021/3/18
2021,Qtr 1,March,18,650,Receipt,3,2021/3/18
2021,Qtr 1,March,19,2000,Credit Note,3,2021/3/19
2021,Qtr 1,March,19,1017585.9,Invoice,3,2021/3/19
2021,Qtr 1,March,19,3186901.17,Receipt,3,2021/3/19
2021,Qtr 1,March,20,7387,Credit Note,3,2021/3/20
2021,Qtr 1,March,20,411653.1,Invoice,3,2021/3/20
2021,Qtr 1,March,20,1050301.17,Receipt,3,2021/3/20
2021,Qtr 1,March,21,20102.04,Credit Note,3,2021/3/21
2021,Qtr 1,March,21,193740,Invoice,3,2021/3/21
2021,Qtr 1,March,22,4726790.05,Invoice,3,2021/3/22
2021,Qtr 1,March,23,3005684.88,Invoice,3,2021/3/23
2021,Qtr 1,March,23,1514328,Receipt,3,2021/3/23
2021,Qtr 1,March,24,65250,Credit Note,3,2021/3/24
2021,Qtr 1,March,24,3043456.18,Invoice,3,2021/3/24
2021,Qtr 1,March,24,3234,Receipt,3,2021/3/24
2021,Qtr 1,March,25,19851.9,Credit Note,3,2021/3/25
2021,Qtr 1,March,25,6524616.02,Invoice,3,2021/3/25
2021,Qtr 1,March,25,342844.14,Receipt,3,2021/3/25
2021,Qtr 1,March,26,238205.7,Invoice,3,2021/3/26
2021,Qtr 1,March,26,1627613.55,Receipt,3,2021/3/26
2021,Qtr 1,March,27,519114.97,Invoice,3,2021/3/27
2021,Qtr 1,March,28,1627469.8,Invoice,3,2021/3/28
2021,Qtr 1,March,29,2314556.7,Invoice,3,2021/3/29
2021,Qtr 1,March,29,563764.97,Receipt,3,2021/3/29
2021,Qtr 1,March,30,4054939.73,Invoice,3,2021/3/30
2021,Qtr 1,March,30,168125.08,Receipt,3,2021/3/30
2021,Qtr 1,March,31,512991.48,Invoice,3,2021/3/31
2021,Qtr 1,March,31,4047356.69,Receipt,3,2021/3/31
2021,Qtr 2,April,1,307115.88,Credit Note,4,2021/4/1
2021,Qtr 2,April,1,2629768.52,Invoice,4,2021/4/1
2021,Qtr 2,April,1,998276,Receipt,4,2021/4/1
2021,Qtr 2,April,2,31803.75,Invoice,4,2021/4/2
2021,Qtr 2,April,3,610585,Invoice,4,2021/4/3
2021,Qtr 2,April,3,22769.6,Receipt,4,2021/4/3
2021,Qtr 2,April,4,5411686.92,Invoice,4,2021/4/4
2021,Qtr 2,April,5,3110965.59,Invoice,4,2021/4/5
2021,Qtr 2,April,6,7570202.92,Invoice,4,2021/4/6
2021,Qtr 2,April,6,477488.41,Receipt,4,2021/4/6
2021,Qtr 2,April,7,57647.7,Credit Note,4,2021/4/7
2021,Qtr 2,April,7,776895.11,Invoice,4,2021/4/7
2021,Qtr 2,April,7,256339.99,Receipt,4,2021/4/7
2021,Qtr 2,April,8,237224.1,Credit Note,4,2021/4/8
2021,Qtr 2,April,8,2207219.4,Invoice,4,2021/4/8
2021,Qtr 2,April,8,308519.47,Receipt,4,2021/4/8
2021,Qtr 2,April,9,3078863.1,Invoice,4,2021/4/9
2021,Qtr 2,April,9,8416442.11,Receipt,4,2021/4/9
2021,Qtr 2,April,10,1160133.98,Invoice,4,2021/4/10
2021,Qtr 2,April,10,10952.55,Receipt,4,2021/4/10
2021,Qtr 2,April,12,10930.11,Credit Note,4,2021/4/12
2021,Qtr 2,April,12,6592710.16,Invoice,4,2021/4/12
2021,Qtr 2,April,12,669405.4,Receipt,4,2021/4/12
2021,Qtr 2,April,13,1051487.64,Invoice,4,2021/4/13
2021,Qtr 2,April,13,365497.38,Receipt,4,2021/4/13
2021,Qtr 2,April,14,22037.78,Credit Note,4,2021/4/14
2021,Qtr 2,April,14,6704366.94,Invoice,4,2021/4/14
2021,Qtr 2,April,14,1102621.99,Receipt,4,2021/4/14
2021,Qtr 2,April,15,1438651.3,Invoice,4,2021/4/15
2021,Qtr 2,April,15,2278913.79,Receipt,4,2021/4/15
2021,Qtr 2,April,16,5460,Credit Note,4,2021/4/16
2021,Qtr 2,April,16,4249509.89,Invoice,4,2021/4/16
2021,Qtr 2,April,16,2716147.35,Receipt,4,2021/4/16
2021,Qtr 2,April,17,10339976.65,Invoice,4,2021/4/17
2021,Qtr 2,April,19,1382927.12,Invoice,4,2021/4/19
2021,Qtr 2,April,19,1732088.47,Receipt,4,2021/4/19
2021,Qtr 2,April,20,3434964.73,Invoice,4,2021/4/20
2021,Qtr 2,April,20,853396.88,Receipt,4,2021/4/20
2021,Qtr 2,April,21,2264.8,Credit Note,4,2021/4/21
2021,Qtr 2,April,21,8108621.39,Invoice,4,2021/4/21
2021,Qtr 2,April,21,3080628.32,Receipt,4,2021/4/21
2021,Qtr 2,April,22,3105,Credit Note,4,2021/4/22
2021,Qtr 2,April,22,7920801.48,Invoice,4,2021/4/22
2021,Qtr 2,April,22,77688.46,Receipt,4,2021/4/22
2021,Qtr 2,April,23,107088.28,Credit Note,4,2021/4/23
2021,Qtr 2,April,23,7084266.1,Invoice,4,2021/4/23
2021,Qtr 2,April,23,1386956.31,Receipt,4,2021/4/23
2021,Qtr 2,April,24,1100731.28,Invoice,4,2021/4/24
2021,Qtr 2,April,24,111770.55,Receipt,4,2021/4/24
2021,Qtr 2,April,25,807230.06,Invoice,4,2021/4/25
2021,Qtr 2,April,26,3223856.83,Invoice,4,2021/4/26
2021,Qtr 2,April,26,356775.79,Receipt,4,2021/4/26
2021,Qtr 2,April,27,9750342.94,Invoice,4,2021/4/27
2021,Qtr 2,April,28,2080,Credit Note,4,2021/4/28
2021,Qtr 2,April,28,1038865.45,Invoice,4,2021/4/28
2021,Qtr 2,April,28,2064396.47,Receipt,4,2021/4/28
2021,Qtr 2,April,29,6300746.47,Invoice,4,2021/4/29
2021,Qtr 2,April,29,3295805.81,Receipt,4,2021/4/29
2021,Qtr 2,April,30,140487.46,Credit Note,4,2021/4/30
2021,Qtr 2,April,30,3967419.08,Invoice,4,2021/4/30
2021,Qtr 2,April,30,2534544.26,Receipt,4,2021/4/30
2021,Qtr 2,May,1,33414.6,Credit Note,5,2021/5/1
2021,Qtr 2,May,1,1150700.62,Invoice,5,2021/5/1
2021,Qtr 2,May,1,48485,Receipt,5,2021/5/1
2021,Qtr 2,May,2,1343148.67,Invoice,5,2021/5/2
2021,Qtr 2,May,3,68946.76,Credit Note,5,2021/5/3
2021,Qtr 2,May,3,1630627.11,Invoice,5,2021/5/3
2021,Qtr 2,May,3,1025858.91,Receipt,5,2021/5/3
2021,Qtr 2,May,4,8066493.56,Invoice,5,2021/5/4
2021,Qtr 2,May,4,3909843.25,Receipt,5,2021/5/4
2021,Qtr 2,May,5,83440,Credit Note,5,2021/5/5
2021,Qtr 2,May,5,9141082.6,Invoice,5,2021/5/5
2021,Qtr 2,May,5,2227844.01,Receipt,5,2021/5/5
2021,Qtr 2,May,6,7295628.21,Invoice,5,2021/5/6
2021,Qtr 2,May,6,1231494.88,Receipt,5,2021/5/6
2021,Qtr 2,May,7,319.98,Credit Note,5,2021/5/7
2021,Qtr 2,May,7,2184554.4,Invoice,5,2021/5/7
2021,Qtr 2,May,7,2886626.32,Receipt,5,2021/5/7
2021,Qtr 2,May,8,755456.42,Invoice,5,2021/5/8
2021,Qtr 2,May,9,2390120.41,Invoice,5,2021/5/9
2021,Qtr 2,May,10,3564216.86,Invoice,5,2021/5/10
2021,Qtr 2,May,10,3319007.76,Receipt,5,2021/5/10
2021,Qtr 2,May,11,42442.32,Credit Note,5,2021/5/11
2021,Qtr 2,May,11,3327243.41,Invoice,5,2021/5/11
2021,Qtr 2,May,11,3359448,Receipt,5,2021/5/11
2021,Qtr 2,May,12,2472065.57,Invoice,5,2021/5/12
2021,Qtr 2,May,12,2829998.13,Receipt,5,2021/5/12
2021,Qtr 2,May,13,113460.47,Credit Note,5,2021/5/13
2021,Qtr 2,May,13,4976054.96,Invoice,5,2021/5/13
2021,Qtr 2,May,13,2891658.18,Receipt,5,2021/5/13
2021,Qtr 2,May,14,79152.14,Credit Note,5,2021/5/14
2021,Qtr 2,May,14,7438005.35,Invoice,5,2021/5/14
2021,Qtr 2,May,14,1930292.25,Receipt,5,2021/5/14
2021,Qtr 2,May,15,98862.88,Credit Note,5,2021/5/15
2021,Qtr 2,May,15,1691270.12,Invoice,5,2021/5/15
2021,Qtr 2,May,15,119531.55,Receipt,5,2021/5/15
2021,Qtr 2,May,16,927600.17,Invoice,5,2021/5/16
2021,Qtr 2,May,17,42283.06,Credit Note,5,2021/5/17
2021,Qtr 2,May,17,564131.32,Invoice,5,2021/5/17
2021,Qtr 2,May,17,3184532.27,Receipt,5,2021/5/17
2021,Qtr 2,May,18,22240.91,Credit Note,5,2021/5/18
2021,Qtr 2,May,18,3498104.53,Invoice,5,2021/5/18
2021,Qtr 2,May,18,2324599.42,Receipt,5,2021/5/18
2021,Qtr 2,May,19,363.65,Credit Note,5,2021/5/19
2021,Qtr 2,May,19,4795923.4,Invoice,5,2021/5/19
2021,Qtr 2,May,19,2242372.79,Receipt,5,2021/5/19
2021,Qtr 2,May,20,4169.28,Credit Note,5,2021/5/20
2021,Qtr 2,May,20,11545191.05,Invoice,5,2021/5/20
2021,Qtr 2,May,20,2581749.13,Receipt,5,2021/5/20
2021,Qtr 2,May,21,507.09,Credit Note,5,2021/5/21
2021,Qtr 2,May,21,1848827.8,Invoice,5,2021/5/21
2021,Qtr 2,May,21,4234999.83,Receipt,5,2021/5/21
2021,Qtr 2,May,22,1660288.63,Invoice,5,2021/5/22
2021,Qtr 2,May,22,217180.6,Receipt,5,2021/5/22
2021,Qtr 2,May,23,335623.27,Invoice,5,2021/5/23
2021,Qtr 2,May,23,13260,Receipt,5,2021/5/23
2021,Qtr 2,May,24,26503.78,Credit Note,5,2021/5/24
2021,Qtr 2,May,24,7469755.62,Invoice,5,2021/5/24
2021,Qtr 2,May,24,3058495.85,Receipt,5,2021/5/24
2021,Qtr 2,May,25,44019.2,Credit Note,5,2021/5/25
2021,Qtr 2,May,25,11854876.56,Invoice,5,2021/5/25
2021,Qtr 2,May,25,3352850.74,Receipt,5,2021/5/25
2021,Qtr 2,May,26,41107.5,Credit Note,5,2021/5/26
2021,Qtr 2,May,26,4476421.59,Invoice,5,2021/5/26
2021,Qtr 2,May,26,7339439.91,Receipt,5,2021/5/26
2021,Qtr 2,May,27,2472282.81,Invoice,5,2021/5/27
2021,Qtr 2,May,27,6460819.35,Receipt,5,2021/5/27
2021,Qtr 2,May,28,3277.68,Credit Note,5,2021/5/28
2021,Qtr 2,May,28,8431104.98,Invoice,5,2021/5/28
2021,Qtr 2,May,28,5888574.78,Receipt,5,2021/5/28
2021,Qtr 2,May,29,888032.79,Invoice,5,2021/5/29
2021,Qtr 2,May,31,140468.87,Credit Note,5,2021/5/31
2021,Qtr 2,May,31,5374272.92,Invoice,5,2021/5/31
2021,Qtr 2,May,31,694307.09,Receipt,5,2021/5/31
2021,Qtr 2,June,1,136645.12,Credit Note,6,2021/6/1
2021,Qtr 2,June,1,2942662.38,Invoice,6,2021/6/1
2021,Qtr 2,June,1,5100938.84,Receipt,6,2021/6/1
2021,Qtr 2,June,2,98079.24,Credit Note,6,2021/6/2
2021,Qtr 2,June,2,7692525.2,Invoice,6,2021/6/2
2021,Qtr 2,June,2,4122984.61,Receipt,6,2021/6/2
2021,Qtr 2,June,3,44649.95,Credit Note,6,2021/6/3
2021,Qtr 2,June,3,3922801.66,Invoice,6,2021/6/3
2021,Qtr 2,June,3,5056658.23,Receipt,6,2021/6/3
2021,Qtr 2,June,4,34919.89,Credit Note,6,2021/6/4
2021,Qtr 2,June,4,4153419.02,Invoice,6,2021/6/4
2021,Qtr 2,June,4,9680601.93,Receipt,6,2021/6/4
2021,Qtr 2,June,5,5246089.93,Invoice,6,2021/6/5
2021,Qtr 2,June,6,1710833.25,Invoice,6,2021/6/6
2021,Qtr 2,June,7,212043.52,Credit Note,6,2021/6/7
2021,Qtr 2,June,7,1434093.53,Invoice,6,2021/6/7
2021,Qtr 2,June,7,1259112.59,Receipt,6,2021/6/7
2021,Qtr 2,June,8,163869.82,Credit Note,6,2021/6/8
2021,Qtr 2,June,8,2182845.17,Invoice,6,2021/6/8
2021,Qtr 2,June,8,5589987.04,Receipt,6,2021/6/8
2021,Qtr 2,June,9,472966.06,Credit Note,6,2021/6/9
2021,Qtr 2,June,9,4866250.72,Invoice,6,2021/6/9
2021,Qtr 2,June,9,5229963.74,Receipt,6,2021/6/9
2021,Qtr 2,June,10,1706871.19,Credit Note,6,2021/6/10
2021,Qtr 2,June,10,4630559.51,Invoice,6,2021/6/10
2021,Qtr 2,June,10,3847501.92,Receipt,6,2021/6/10
2021,Qtr 2,June,11,280797.42,Credit Note,6,2021/6/11
2021,Qtr 2,June,11,5411999.58,Invoice,6,2021/6/11
2021,Qtr 2,June,11,3402027.81,Receipt,6,2021/6/11
2021,Qtr 2,June,12,1875955.85,Invoice,6,2021/6/12
2021,Qtr 2,June,12,292242.38,Receipt,6,2021/6/12
2021,Qtr 2,June,13,1519869.49,Invoice,6,2021/6/13
2021,Qtr 2,June,14,13920.4,Credit Note,6,2021/6/14
2021,Qtr 2,June,14,5226236.15,Invoice,6,2021/6/14
2021,Qtr 2,June,14,2395628.82,Receipt,6,2021/6/14
2021,Qtr 2,June,15,360672.16,Credit Note,6,2021/6/15
2021,Qtr 2,June,15,7683676.3,Invoice,6,2021/6/15
2021,Qtr 2,June,15,1976214.91,Receipt,6,2021/6/15
2021,Qtr 2,June,16,2860600.03,Invoice,6,2021/6/16
2021,Qtr 2,June,17,187662.96,Credit Note,6,2021/6/17
2021,Qtr 2,June,17,7640002.02,Invoice,6,2021/6/17
2021,Qtr 2,June,17,6492243.6,Receipt,6,2021/6/17
2021,Qtr 2,June,18,291517.63,Credit Note,6,2021/6/18
2021,Qtr 2,June,18,3943807.43,Invoice,6,2021/6/18
2021,Qtr 2,June,18,4169845.23,Receipt,6,2021/6/18
2021,Qtr 2,June,19,5492285.33,Invoice,6,2021/6/19
2021,Qtr 2,June,19,268800,Receipt,6,2021/6/19
2021,Qtr 2,June,20,2128660.68,Invoice,6,2021/6/20
2021,Qtr 2,June,21,231026.42,Credit Note,6,2021/6/21
2021,Qtr 2,June,21,4416841.43,Invoice,6,2021/6/21
2021,Qtr 2,June,21,3112612.62,Receipt,6,2021/6/21
2021,Qtr 2,June,22,35427.94,Credit Note,6,2021/6/22
2021,Qtr 2,June,22,7736425.83,Invoice,6,2021/6/22
2021,Qtr 2,June,22,6650961.5,Receipt,6,2021/6/22
2021,Qtr 2,June,23,5240119,Invoice,6,2021/6/23
2021,Qtr 2,June,23,4955006.86,Receipt,6,2021/6/23
2021,Qtr 2,June,24,790593.14,Credit Note,6,2021/6/24
2021,Qtr 2,June,24,6577657.79,Invoice,6,2021/6/24
2021,Qtr 2,June,24,4557496.7,Receipt,6,2021/6/24
2021,Qtr 2,June,25,256682.86,Credit Note,6,2021/6/25
2021,Qtr 2,June,25,4084310.15,Invoice,6,2021/6/25
2021,Qtr 2,June,25,12622695.45,Receipt,6,2021/6/25
2021,Qtr 2,June,26,2330018.32,Invoice,6,2021/6/26
2021,Qtr 2,June,26,171600,Receipt,6,2021/6/26
2021,Qtr 2,June,27,1724264.69,Invoice,6,2021/6/27
2021,Qtr 2,June,27,2190,Receipt,6,2021/6/27
2021,Qtr 2,June,28,109954.96,Credit Note,6,2021/6/28
2021,Qtr 2,June,28,11548914.38,Invoice,6,2021/6/28
2021,Qtr 2,June,28,3703583.38,Receipt,6,2021/6/28
2021,Qtr 2,June,29,189721,Credit Note,6,2021/6/29
2021,Qtr 2,June,29,3758750.49,Invoice,6,2021/6/29
2021,Qtr 2,June,29,5218457.68,Receipt,6,2021/6/29
2021,Qtr 2,June,30,125954.6,Credit Note,6,2021/6/30
2021,Qtr 2,June,30,2256783.85,Invoice,6,2021/6/30
2021,Qtr 2,June,30,2356976.73,Receipt,6,2021/6/30
2021,Qtr 3,July,1,59408.87,Credit Note,7,2021/7/1
2021,Qtr 3,July,1,1800522.05,Invoice,7,2021/7/1
2021,Qtr 3,July,1,8768939.52,Receipt,7,2021/7/1
2021,Qtr 3,July,2,301428.88,Credit Note,7,2021/7/2
2021,Qtr 3,July,2,1632887.84,Invoice,7,2021/7/2
2021,Qtr 3,July,2,7160011.62,Receipt,7,2021/7/2
2021,Qtr 3,July,3,6103705.48,Invoice,7,2021/7/3
2021,Qtr 3,July,4,95438.36,Invoice,7,2021/7/4
2021,Qtr 3,July,5,1998346.14,Invoice,7,2021/7/5
2021,Qtr 3,July,5,1931654.84,Receipt,7,2021/7/5
2021,Qtr 3,July,6,1013187.22,Credit Note,7,2021/7/6
2021,Qtr 3,July,6,11252511.88,Invoice,7,2021/7/6
2021,Qtr 3,July,6,1255086.17,Receipt,7,2021/7/6
2021,Qtr 3,July,7,176541.3,Credit Note,7,2021/7/7
2021,Qtr 3,July,7,6222567.27,Invoice,7,2021/7/7
2021,Qtr 3,July,7,3174554.2,Receipt,7,2021/7/7
2021,Qtr 3,July,8,2636298.19,Credit Note,7,2021/7/8
2021,Qtr 3,July,8,7178586.23,Invoice,7,2021/7/8
2021,Qtr 3,July,8,1001269.81,Receipt,7,2021/7/8
2021,Qtr 3,July,9,128217.74,Credit Note,7,2021/7/9
2021,Qtr 3,July,9,8544827.61,Invoice,7,2021/7/9
2021,Qtr 3,July,9,7856356.15,Receipt,7,2021/7/9
2021,Qtr 3,July,10,537365,Invoice,7,2021/7/10
2021,Qtr 3,July,10,228600,Receipt,7,2021/7/10
2021,Qtr 3,July,11,1997191.17,Invoice,7,2021/7/11
2021,Qtr 3,July,12,214460.45,Credit Note,7,2021/7/12
2021,Qtr 3,July,12,1429212.51,Invoice,7,2021/7/12
2021,Qtr 3,July,12,2580220.49,Receipt,7,2021/7/12
2021,Qtr 3,July,13,209004.23,Credit Note,7,2021/7/13
2021,Qtr 3,July,13,9588369.75,Invoice,7,2021/7/13
2021,Qtr 3,July,13,2977092.39,Receipt,7,2021/7/13
2021,Qtr 3,July,14,159505.81,Credit Note,7,2021/7/14
2021,Qtr 3,July,14,1842379.49,Invoice,7,2021/7/14
2021,Qtr 3,July,14,2771543.13,Receipt,7,2021/7/14
2021,Qtr 3,July,15,77413.8,Credit Note,7,2021/7/15
2021,Qtr 3,July,15,2814715.53,Invoice,7,2021/7/15
2021,Qtr 3,July,15,2499163.93,Receipt,7,2021/7/15
2021,Qtr 3,July,16,993380.28,Credit Note,7,2021/7/16
2021,Qtr 3,July,16,6674258.44,Invoice,7,2021/7/16
2021,Qtr 3,July,16,7543932.48,Receipt,7,2021/7/16
2021,Qtr 3,July,17,36227.28,Credit Note,7,2021/7/17
2021,Qtr 3,July,17,1774985.42,Invoice,7,2021/7/17
2021,Qtr 3,July,18,1146409.42,Invoice,7,2021/7/18
2021,Qtr 3,July,19,771235.17,Credit Note,7,2021/7/19
